2.225157148076663702e+02
2.362764279063675019e+02
2.429051326825150170e+02
2.391667662188595784e+02
2.424606111949361207e+02
2.325107840241128656e+02
2.334161545945590319e+02
2.374214736505261101e+02
2.234922370452125620e+02
2.081503254433069969e+02
2.076513808743459322e+02
2.006145513759176993e+02
2.004903977439565494e+02
2.088562586693398089e+02
2.152339212667226604e+02
2.127911093678046370e+02
2.116229106302961611e+02
2.034369623808427150e+02
2.110992392192803777e+02
2.085370050877274934e+02
2.085305037110704518e+02
2.056881543599301096e+02
2.137038858629184688e+02
2.000520933482894463e+02
2.043937091575356817e+02
2.077471588392276090e+02
2.023906682581045686e+02
2.052259143906694590e+02
2.078656381717496799e+02
2.000306910254387560e+02
2.101869837101580742e+02
2.008803722467652619e+02
1.910868417612779808e+02
2.056969878845173128e+02
2.065021114079953577e+02
1.986671858504960255e+02
2.057961953410126625e+02
